"Date","RegionID","RegionName","State","Metro","County","City","SizeRank","Zhvi","MoM","QoQ","YoY","5Year","10Year","PeakMonth","PeakQuarter","PeakZHVI","PctFallFromPeak","LastTimeAtCurrZHVI"
2015-10-31,59773,"05033","VT","Claremont","Orange","Town of Bradford",11379,156900,-0.00759013282732448,-0.0266749379652605,-0.0296846011131725,0.00517827049826391,-0.0383992789468031,"2005-04","2005-Q2",249500,-0.371142284569138,
2015-10-31,70702,"29742","SC","Charlotte","York","Sharon",11380,124400,-0.0173775671406003,-0.0575757575757576,-0.113328581610834,0.0405046890785561,,"2014-11","2014-Q4",141800,-0.122708039492243,"2014-08"
2015-10-31,91239,"76093","TX","Dallas-Fort Worth","Johnson","Rio Vista",11381,122700,0.00327064595257563,0.0442553191489362,0.124656278643446,0.0318434576840845,0.0216942208142143,"2015-10","2015-Q4",122700,0,"2015-10"
2015-10-31,85298,"62061","IL","St. Louis","Madison","Marine",11382,129100,-0.00615858352578907,-0.00692307692307692,-0.000773993808049536,-0.00742281424270486,0.00164136670955672,"2009-08","2009-Q3",141600,-0.0882768361581921,"2006-03"
2015-10-31,61943,"10958","NY","New York","Orange","Wawayanda",11383,214200,-0.000932835820895522,-0.00925069380203515,-0.0333935018050542,-0.0214265930340827,-0.0352593703264358,"2006-12","2006-Q4",310200,-0.309477756286267,"2002-10"
2015-10-31,99860,"98547","WA","Aberdeen","Grays Harbor","Grayland",11384,127700,-0.00156372165754496,-0.0161787365177196,0.096137339055794,0.00508851215276884,0.0017393112969204,"2009-05","2009-Q2",156500,-0.184025559105431,"2006-09"
2015-10-31,89281,"71968","AR","Hot Springs","Garland","Royal",11385,162500,-0.00733048259010385,-0.00793650793650794,-0.031585220500596,0.0115925007877935,0.00871089049215312,"2014-11","2014-Q4",168600,-0.0361803084223013,"2014-07"
2015-10-31,77574,"45311","OH",,"Preble","Camden",11386,84800,-0.00235294117647059,-0.0330672748004561,-0.127572016460905,-0.00602174415544587,-0.0201084096522551,"2006-10","2006-Q4",114300,-0.258092738407699,"1998-11"
2015-10-31,95014,"85630","AZ","Sierra Vista","Cochise","Saint David",11387,135800,-0.00585651537335286,0.00592592592592593,0.00966542750929368,-0.0314170969421391,-0.0225555740562489,"2008-04","2008-Q2",182700,-0.256704980842912,"2004-11"
2015-10-31,70214,"28774","NC","Cullowhee, NC","Jackson","Sapphire",11388,264600,0.00379362670713202,-0.000377786173026067,-0.00526315789473684,-0.0468251066289938,-0.0235770387373124,"2009-12","2009-Q4",380800,-0.305147058823529,"2003-04"
2015-10-31,79009,"48140","MI","Monroe","Monroe","Ida",11389,158500,-0.00251730648206419,-0.00188916876574307,0.0265544041450777,0.0307905580433843,-0.0118130720402954,"2005-07","2005-Q3",179600,-0.117483296213808,"2003-04"
2015-10-31,62535,"12404","NY","Kingston","Ulster","Town of Rochester",11390,223500,0,-0.00267737617135207,0.0473289597000937,0.00170895043034514,-0.0151645913877944,"2005-11","2005-Q4",262600,-0.148895658796649,"2004-06"
2015-10-31,79643,"49259","MI","Jackson","Jackson","Munith",11391,129800,0.0062015503875969,0.021243115656963,-0.0106707317073171,0.0376494245357066,-0.0103281441451872,"2005-06","2005-Q2",148700,-0.127101546738399,"2001-10"
2015-10-31,74620,"38057","TN","Memphis","Fayette","Moscow",11392,127900,-0.00621600621600622,0.00550314465408805,-0.0191717791411043,0.023816244276464,0.02031409451775,"2014-12","2014-Q4",133000,-0.0383458646616541,"2014-10"
2015-10-31,89720,"72722","AR","Fayetteville","Benton","Decatur",11393,94300,0.00855614973262032,0.0118025751072961,-0.0616915422885572,0.0224306243714565,0.00693839743047864,"2006-12","2006-Q4",100700,-0.0635551142005958,"2006-03"
2015-10-31,62944,"13082","NY","Syracuse","Onondaga","Town of Manlius",11394,121600,0.000823045267489712,0.00412881915772089,-0.0193548387096774,-0.00244900900401113,0.00870894194779637,"2014-05","2014-Q2",126900,-0.0417651694247439,"2012-11"
2015-10-31,99675,"98267","WA","Mount Vernon","Skagit","Marblemount",11395,139400,0.00795372378886479,0.0108774474256708,0.0234948604992658,0.0403209630691348,0.0256603132142907,"2015-04","2015-Q2",141700,-0.0162314749470713,"2015-03"
2015-10-31,60309,"06438","CT","Hartford","Middlesex","Haddam",11396,278900,0.00613275613275613,0.0108735048930772,-0.0003584229390681,-0.00157020259572738,-0.0100682370375283,"2007-07","2007-Q3",321400,-0.132233976353454,"2004-08"
2015-10-31,78178,"46553","IN","Elkhart","Elkhart","New Paris",11397,144000,0.0119465917076599,0.0344827586206897,0.141950832672482,0.0511723459715498,0.00981526509100905,"2015-10","2015-Q4",144000,0,"2015-10"
2015-10-31,74825,"38456","TN","Lawrenceburg","Lawrence","Ethridge",11398,102500,0.00985221674876847,0.038500506585613,-0.0293560606060606,0.0218501372686721,0.0201040174342599,"2014-09","2014-Q3",106900,-0.0411599625818522,"2014-08"
2015-10-31,84764,"61019","IL","Rockford","Winnebago","Davis",11399,152900,0.00130975769482646,0.000654450261780105,0.0515818431911967,-0.0194754303012483,-0.00937377631022995,"2007-12","2007-Q4",198300,-0.228946041351488,"2003-06"
2015-10-31,62627,"12514","NY","New York","Dutchess","Stanford",11400,259700,-0.0034535686876439,-0.0125475285171103,-0.0207390648567119,-0.0219638479617916,-0.0280021921632878,"2007-02","2007-Q1",353200,-0.264722536806342,"2003-07"
2015-10-31,87153,"66402","KS","Topeka","Shawnee","Auburn",11401,139700,0.00720980533525595,0.0264511388684791,0.0332840236686391,-0.00741963284099123,,"2009-06","2009-Q2",153200,-0.0881201044386423,
2015-10-31,96578,"92003","CA","San Diego","San Diego","Bonsall",11402,570200,-0.0140065709839184,-0.0623252754481171,-0.026962457337884,0.0673067822890754,-0.00584086601466616,"2006-05","2006-Q2",654600,-0.128933699969447,"2005-02"
2015-10-31,66803,"21155","MD","Baltimore","Baltimore","Upperco",11403,278500,-0.000358937544867193,0.000718648939992814,-0.101032924467398,-0.0171752569140274,-0.0209861907611275,"2006-05","2006-Q2",356900,-0.219669375175119,"2004-09"
2015-10-31,92009,"77534","TX","Houston","Brazoria","Danbury",11404,137400,0.0155210643015521,0.0377643504531722,0.102728731942215,0.0228888250150507,0.0266733323567869,"2012-08","2012-Q3",137500,-0.000727272727272727,"2012-08"
2015-10-31,61975,"10998","NY","New York","Orange","Minisink",11405,258900,-0.00192752505782575,-0.00423076923076923,-0.023387400980762,-0.0207381395065702,-0.0289474641856267,"2006-12","2006-Q4",358700,-0.27822693058266,"2003-05"
2015-10-31,79020,"48157","MI","Monroe","Monroe","Luna Pier",11406,99100,-0.0119641076769691,-0.019782393669634,0.0153688524590164,0.0215019266491834,-0.0207349724159962,"2004-06","2004-Q2",130000,-0.237692307692308,"2002-07"
2015-10-31,62128,"11509","NY","New York","Nassau","Atlantic Beach",11407,828000,0.00509832483612527,0.0100024396194194,-0.00719424460431655,-0.00105942643797874,-0.00785058643087111,"2007-12","2007-Q4",967000,-0.143743536711479,"2005-01"
2015-10-31,63802,"14880","NY",,"Allegany","Scio",11408,48500,0.00206611570247934,0,0.0407725321888412,-0.0251943718901708,-0.00442638581480237,"2012-08","2012-Q3",60100,-0.193011647254576,"2006-10"
2015-10-31,78023,"46204","IN","Indianapolis","Marion","Indianapolis",11409,256800,-0.000389256520046711,-0.0164687859057832,0.115067303517152,0.0284428562256762,0.0190680269914536,"2015-07","2015-Q3",261100,-0.0164687859057832,"2015-04"
2015-10-31,91070,"75765","TX",,"Wood","Hawkins",11410,131700,-0.000758725341426404,0.0038109756097561,0.062953995157385,,,"2011-02","2011-Q1",207000,-0.363768115942029,
2015-10-31,62609,"12491","NY","Kingston","Ulster","Town of Woodstock",11411,198100,-0.00502260170768458,-0.00999500249875063,0.00253036437246964,-0.0184216132306939,-0.020060265170683,"2006-10","2006-Q4",260000,-0.238076923076923,"2003-12"
2015-10-31,62746,"12783","NY",,"Sullivan","Bethel",11412,113000,0.00266193433895297,-0.00352733686067019,-0.0842787682333874,-0.043036975347471,-0.0446371281452156,"2007-07","2007-Q3",188500,-0.40053050397878,"2003-01"
2015-10-31,74794,"38368","TN",,"Henderson","Reagan",11413,85200,-0.00814901047729918,-0.00350877192982456,0.0252707581227437,0.0313910226330676,0.0140564661462557,"2012-06","2012-Q2",87600,-0.0273972602739726,"2012-02"
2015-10-31,73470,"35463","AL","Tuscaloosa","Tuscaloosa","Fosters",11414,154900,0.0204216073781291,0.036813922356091,0.0756944444444444,0.0675780820994527,0.0187023009078842,"2015-10","2015-Q4",154900,0,"2015-10"
2015-10-31,76873,"43844","OH","Coshocton","Coshocton","Warsaw",11415,123000,0.0140148392415499,0.057609630266552,0.111111111111111,0.0443690269023025,0.0489095929924908,"2015-04","2015-Q2",126800,-0.0299684542586751,"2015-03"
2015-10-31,75425,"39766","MS","Columbus","Lowndes","Steens",11416,116000,-0.00172117039586919,-0.0317195325542571,0.0193321616871705,-0.0310270712650385,0.0197435368956442,"2012-11","2012-Q4",146600,-0.208731241473397,"2008-04"
2015-10-31,65722,"19043","PA","Philadelphia","Delaware","Ridley Township",11417,157700,-0.0012666244458518,-0.00567465321563682,-0.0319214241866176,-0.0321591291898273,-0.0149841106155024,"2007-09","2007-Q3",210300,-0.250118877793628,"2004-06"
2015-10-31,72120,"32628","FL",,"Dixie","Old Town",11418,66500,0.0106382978723404,0.0230769230769231,0.0572337042925278,0.020105363050166,-0.0102274256804026,"2008-10","2008-Q4",101000,-0.341584158415842,"2005-05"
2015-10-31,70784,"29940","SC","Hilton Head Island","Beaufort","Seabrook",11419,231900,0.00476603119584055,0.0038961038961039,0.00607375271149675,-0.0126171022017062,0.00405627149007382,"2009-02","2009-Q1",272500,-0.148990825688073,"2006-02"
2015-10-31,85122,"61736","IL","Bloomington, IL","McLean","Downs",11420,155200,0.00453074433656958,0.0197109067017083,0.0203813280736358,0.0269148923106666,0.0222035090014405,"2015-02","2015-Q1",155700,-0.00321130378933847,"2015-02"
2015-10-31,60772,"07723","NJ","New York","Monmouth","Deal",11421,1318100,0.0211496746203905,0.0351841671247938,-0.106009224091156,-0.0195015151631567,-0.00730699018927661,"2008-03","2008-Q1",1603500,-0.177985656376676,"2005-05"
2015-10-31,80884,"52214","IA","Cedar Rapids","Linn","Central City",11422,155100,0.00258564964447317,0.00910865322055953,0.00453367875647668,0.0345093739054572,0.0364736164604684,"2015-05","2015-Q2",156200,-0.00704225352112676,"2015-03"
2015-10-31,69178,"27022","NC","Winston-Salem","Stokes","Lawsonville",11423,116800,0.00343642611683849,0.00776531492666091,0.00602928509905254,-0.0243186467744008,0.00684312566773104,"2010-09","2010-Q3",132300,-0.117157974300831,"2008-06"
2015-10-31,98536,"95987","CA",,"Colusa","Williams",11424,177900,0.0206540447504303,0.00565291124929339,0.113963681903569,0.0534834047229924,-0.0546293057080306,"2005-11","2005-Q4",314900,-0.435058748809146,"2003-06"
2015-10-31,59269,"03882","NH",,"Carroll","Effingham",11425,158700,-0.00688360450563204,-0.0099812850904554,-0.019159456118665,-0.0054546455201202,-0.0168521968470966,"2004-06","2004-Q2",202200,-0.21513353115727,"2003-03"
2015-10-31,99306,"97462","OR","Roseburg","Douglas","Oakland",11426,148800,-0.00268096514745308,-0.00866089273817455,0.0456781447645819,0,0.00604285171205654,"2008-01","2008-Q1",164100,-0.093235831809872,"2006-01"
2015-10-31,74753,"38316","TN",,"Gibson","Bradford",11427,61700,0.0114754098360656,0.0352348993288591,-0.0359375,0.0258811899704885,0.0130446509648008,"2014-06","2014-Q2",65400,-0.0565749235474006,"2014-04"
2015-10-31,79742,"49425","MI","Muskegon","Muskegon","Holton",11428,97500,-0.00102459016393443,0.00619195046439629,0.0416666666666667,0.0163633237065108,-0.00430647304772336,"2007-01","2007-Q1",106000,-0.080188679245283,"2005-07"
2015-10-31,82064,"55045","MN","Minneapolis-St Paul","Chisago","Lindstrom",11429,202800,0.00895522388059702,0.0268354430379747,0.0781499202551834,0.0307518257003803,-0.0222983940192727,"2005-10","2005-Q4",254100,-0.201889020070838,"2003-01"
2015-10-31,62566,"12440","NY","Kingston","Ulster","Marbletown",11430,224300,-0.00399644760213144,-0.0118942731277533,0.0190822353475693,0.0048857841085479,-0.0151148027201948,"2005-11","2005-Q4",263300,-0.148120015191796,
2015-10-31,99778,"98394","WA","Seattle","Pierce","Vaughn",11431,352800,-0.0056369785794814,-0.00898876404494382,0.00341296928327645,-0.0107551891343143,-0.00342113100275676,"2006-12","2006-Q4",406700,-0.132530120481928,"2005-09"
2015-10-31,79652,"49269","MI","Jackson","Jackson","Sandstone Township",11432,129800,0.0109034267912773,0.0459307010475423,0.0762852404643449,0.0439161156924446,-0.00803109304617167,"2005-09","2005-Q3",141200,-0.0807365439093484,"2004-11"
2015-10-31,78876,"47977","IN","Chicago","Jasper","Remington",11433,106600,0.00661000944287063,0.0191204588910134,0.0512820512820513,0.0388581691841576,-0.00185706309735001,"2014-02","2014-Q1",120300,-0.113881961762261,"2013-05"
2015-10-31,59958,"05660","VT","Barre","Washington","Moretown",11434,295000,0.00820232399179768,0.0120068610634648,0.0109664153529815,0.00425722621430324,0.00313823969717308,"2005-06","2005-Q2",306400,-0.0372062663185379,
2015-10-31,77154,"44411","OH","Akron","Portage","Deerfield",11435,127400,0.002360346184107,0.0127186009538951,0.0127186009538951,0.0175255357183459,-0.0026303042603405,"2007-04","2007-Q2",137100,-0.0707512764405543,"2005-09"
2015-10-31,85217,"61878","IL","Champaign-Urbana","Champaign","Thomasboro",11436,83500,0.00845410628019324,0.00602409638554217,0.0207823960880196,-0.023826273499341,-0.00236417533354694,"2009-12","2009-Q4",94700,-0.118268215417107,"2005-07"
2015-10-31,71769,"32071","FL",,"Suwannee","O Brien",11437,113000,0.00266193433895297,0.0300820419325433,0.0116383169203223,-0.0224725817931761,-0.0157934374517413,"2008-05","2008-Q2",161900,-0.302038295243978,"2005-05"
2015-10-31,66942,"21643","MD","Cambridge","Dorchester","Hurlock",11438,115100,0.0158870255957635,0.0521023765996344,0.0140969162995595,-0.0373083217702993,-0.0304439369634651,"2006-10","2006-Q4",172800,-0.333912037037037,"2003-12"
2015-10-31,59239,"03845","NH",,"Carroll","Bartlett",11439,181000,-0.00220507166482911,-0.00713110257816786,-0.00494777350192413,0.00110865017388861,-0.0100807661395131,"2006-02","2006-Q1",211200,-0.142992424242424,"2005-04"
2015-10-31,77921,"46035","IN","Frankfort","Clinton","Colfax",11440,68600,0.037821482602118,0.0162962962962963,0.0425531914893617,-0.00962806734519595,-0.0337494276824531,"2005-08","2005-Q3",97200,-0.294238683127572,"1998-06"
2015-10-31,96569,"91962","CA","San Diego","San Diego","Descanso",11441,326300,0.0146144278606965,0.0286885245901639,0.0804635761589404,0.0407732561249878,-0.0209149311907896,"2005-05","2005-Q2",424100,-0.230605989153502,"2004-04"
2015-10-31,62892,"12993","NY",,"Essex","Town of Westport",11442,127200,-0.0147172734314485,-0.0414468726450641,-0.0297482837528604,-0.00388512139445574,,"2006-02","2006-Q1",162800,-0.218673218673219,
2015-10-31,66540,"20662","MD","Washington","Charles","Nanjemoy",11443,224000,0.0026857654431513,-0.00133749442710655,-0.159789947486872,-0.0205453665868086,-0.0346157154317321,"2006-07","2006-Q3",349000,-0.358166189111748,"2004-09"
2015-10-31,63142,"13476","NY","Utica","Oneida","Town of Vernon",11444,118100,0.00596252129471891,0.0137339055793991,-0.0100586756077117,0.00958363319886701,0.0154628629875624,"2009-08","2009-Q3",120500,-0.0199170124481328,"2009-06"
2015-10-31,81180,"53058","WI","Milwaukee","Waukesha","Nashotah",11445,365000,0.00109709270433352,-0.00191413727098715,0.0113604876697146,0.0081978184971665,0.00369024437477083,"2009-03","2009-Q1",372100,-0.0190808922332706,"2008-07"
2015-10-31,63751,"14817","NY","Ithaca","Tompkins","Caroline",11446,144500,-0.0061898211829436,-0.0116279069767442,0.00767085076708508,0.0287599818672879,0.0295428080735403,"2014-01","2014-Q1",147300,-0.0190088255261371,"2013-05"
2015-10-31,66284,"20198","VA","Washington","Fauquier","The Plains",11447,412700,0.00389199708100219,-0.000726392251815981,-0.0259617654000472,0.0255441339621811,-0.0179002495713048,"2006-07","2006-Q3",517000,-0.20174081237911,"2004-06"
2015-10-31,62589,"12466","NY","Kingston","Ulster","Port Ewen",11448,180600,0.00110864745011086,-0.000553403431101273,-0.00714678394722375,-0.0201997406815589,-0.0324580340510969,"2005-11","2005-Q4",252100,-0.283617612058707,"2003-10"
2015-10-31,74818,"38449","TN",,"Giles","Ardmore",11449,108800,0.00740740740740741,0.0254476908576814,-0.0189359783588819,0.0217552228032889,0.0262069720594513,"2014-11","2014-Q4",111700,-0.0259623992837959,"2014-09"
2015-10-31,95028,"85645","AZ","Tucson","Pima","Amado",11450,145500,-0.00478796169630643,-0.0135593220338983,-0.0168918918918919,-0.0217375275573691,-0.0262806447190311,"2007-07","2007-Q3",209000,-0.303827751196172,"2004-07"
2015-10-31,81179,"53057","WI","Fond du Lac","Fond du Lac","Mount Calvary",11451,134600,-0.00590841949778434,-0.0168005843681519,-0.079343365253078,-0.00338292797810125,0.00279126276949615,"2008-12","2008-Q4",151300,-0.110376734963648,"2008-06"
2015-10-31,69706,"28088","NC","Charlotte","Rowan","Landis",11452,106700,0.00755429650613787,0.0161904761904762,0.034917555771096,0.00806401234748955,0.00246996361524277,"2008-09","2008-Q3",115400,-0.0753899480069324,"2006-03"
2015-10-31,74757,"38321","TN",,"Carroll","Cedar Grove",11453,71800,0.00139470013947001,-0.00554016620498615,0.137876386687797,0.0261692983774688,0.0152755510472156,"2015-06","2015-Q2",72600,-0.0110192837465565,"2015-06"
2015-10-31,76898,"43933","OH","Wheeling","Belmont","Jacobsburg",11454,82200,-0.0108303249097473,-0.00484261501210654,-0.0155688622754491,0.013419124102956,0.0237545526586287,"2014-06","2014-Q2",85300,-0.0363423212192263,"2013-12"
2015-10-31,77709,"45623","OH","Huntington","Lawrence","Crown City",11455,110500,-0.000904159132007233,0.015625,0.0854616895874263,0.0298234589781547,0.0101356043063505,"2013-02","2013-Q1",114300,-0.0332458442694663,"2012-11"
2015-10-31,60770,"07721","NJ","New York","Monmouth","Cliffwood",11456,230800,0.00962379702537183,0.01629238221048,0.0230496453900709,0.0052819840732139,-0.0126369324258516,"2006-05","2006-Q2",270000,-0.145185185185185,"2004-11"
2015-10-31,98053,"95223","CA",,"Calaveras","Arnold",11457,245500,0.00738613048830529,0.0216396171452351,0.00532350532350532,0.00147288094591991,-0.0449850074681336,"2005-09","2005-Q3",389600,-0.369866529774127,"2003-02"
2015-10-31,78386,"46986","IN","Marion","Grant","Swayzee",11458,77400,-0.010230179028133,-0.0165184243964422,-0.0583941605839416,0.00739647445652292,-0.0235209113391033,"2005-07","2005-Q3",99300,-0.220543806646526,"2000-04"
2015-10-31,81008,"52553","IA","Ottumwa","Wapello","Eddyville",11459,106300,0.0133460438512869,0.042156862745098,0.233178654292343,-0.0234649789355429,,"2010-12","2010-Q4",123200,-0.137175324675325,"2010-06"
2015-10-31,63540,"14466","NY","Rochester","Ontario","Richmond",11460,129700,0.000771604938271605,-0.00307455803228286,0.0228706624605678,0.012648065876264,0.0136102802915194,"2015-06","2015-Q2",130200,-0.00384024577572965,"2015-05"
2015-10-31,65470,"18428","PA","New York","Pike","Blooming Grove Township",11461,145100,-0.00616438356164384,-0.00068870523415978,0.236999147485081,-0.0333298521903145,-0.0231524128641216,"2006-12","2006-Q4",201800,-0.280971258671952,"2004-06"
2015-10-31,73259,"35006","AL","Birmingham","Jefferson","North Johns",11462,79400,0.00126103404791929,0.00252525252525253,-0.0050125313283208,0.0158390147235696,0.0125354760119716,"2014-11","2014-Q4",79900,-0.00625782227784731,"2014-10"
2015-10-31,70510,"29482","SC","Charleston","Charleston","Sullivans Island",11463,1437400,0.0227693183435321,0.065372072339164,0.130298026264056,0.0356429732156986,0.016784006178598,"2015-10","2015-Q4",1437400,0,"2015-10"
2015-10-31,63672,"14709","NY",,"Allegany","Town of Angelica",11464,61700,-0.00483870967741936,-0.00483870967741936,0.0249169435215947,0.0124449863699796,0.0119299748872268,"2012-06","2012-Q2",64500,-0.0434108527131783,"2012-03"
2015-10-31,79531,"49040","MI","Sturgis","Saint Joseph","Colon",11465,101600,0.00793650793650794,0.0304259634888438,0.0774125132555673,0.0272973041517521,0.00108917348362025,"2013-11","2013-Q4",101900,-0.00294406280667321,"2013-10"
2015-10-31,60426,"06757","CT","Torrington","Litchfield","Kent",11466,297800,-0.0139072847682119,-0.0396646243147372,-0.0488661769402747,-0.0178117763174587,-0.0192786878700325,"2006-03","2006-Q1",372600,-0.200751476113795,"2004-05"
2015-10-31,74616,"38052","TN",,"Hardeman","Middleton",11467,62600,0.0016,0.0178861788617886,-0.00949367088607595,-0.00962015683669515,,"2010-08","2010-Q3",67300,-0.0698365527488856,
2015-10-31,63572,"14516","NY","Rochester","Wayne","Rose",11468,86300,0.00700116686114352,0.00116009280742459,0.0188902007083825,-0.00138472721568428,0.0220335030133576,"2009-10","2009-Q4",89100,-0.0314253647586981,"2009-07"
2015-10-31,59103,"03287","NH","Concord","Merrimack","Wilmot",11469,231900,0,0.00694745983499783,0.00826086956521739,0.0091278650558908,-0.0123556066287852,"2005-11","2005-Q4",262700,-0.117244004567948,"2004-10"
2015-10-31,85889,"63048","MO","St. Louis","Jefferson","Herculaneum",11470,135700,-0.00513196480938416,-0.00658857979502196,0.0256991685563114,-0.0151990823741261,-0.0096382341959026,"2006-12","2006-Q4",163900,-0.172056131787675,"2004-11"
2015-10-31,99288,"97442","OR","Roseburg","Douglas","Glendale",11471,112000,0.011743450767841,0.0536218250235183,0.265536723163842,0.00270030935276577,-0.00350298217309564,"2007-12","2007-Q4",136500,-0.179487179487179,"2005-06"
2015-10-31,82439,"55771","MN","Duluth","Saint Louis","Orr",11472,99800,-0.0196463654223969,-0.0810313075506446,-0.10573476702509,-0.033439241193731,-0.00814038323458588,"2009-06","2009-Q2",133900,-0.254667662434653,"2005-03"
2015-10-31,85359,"62239","IL","St. Louis","Saint Clair","Dupo",11473,70700,0.01,0.0216763005780347,0.00283687943262411,-0.0464896881190001,-0.0265183532144154,"2007-12","2007-Q4",97900,-0.277834525025536,"2001-09"
2015-10-31,74304,"37330","TN","Tullahoma","Franklin","Estill Springs",11474,115800,0.00608166811468288,0.0184696569920844,-0.00429922613929493,0.00121338543937433,0.00974237971229397,"2009-02","2009-Q1",119600,-0.0317725752508361,"2007-05"
2015-10-31,77184,"44450","OH","Youngstown","Trumbull","North Bloomfield",11475,91600,0.0200445434298441,0.0540851553509781,-0.00542888165038002,0.00850995978911695,-0.00942673987215559,"2006-04","2006-Q2",105100,-0.128449096098953,"2003-09"
2015-10-31,58771,"02462","MA","Boston","Middlesex","Newton",11476,748000,0.00767883605011451,0.021021021021021,0.0436723873308218,0.0494910647132969,0.0166087476109504,"2015-10","2015-Q4",748000,0,"2015-10"
2015-10-31,73587,"35748","AL","Huntsville","Madison","Gurley",11477,162400,0.00744416873449132,0.0350541746335245,0.127777777777778,0.0186059138278616,0.0262743991765451,"2015-10","2015-Q4",162400,0,"2015-10"
2015-10-31,73744,"36093","AL","Montgomery","Elmore","Wetumpka",11478,196000,-0.00101936799184506,0.00204498977505112,0.190765492102066,0.00298574243568539,0.0101345725297477,"2009-05","2009-Q2",221400,-0.114724480578139,"2008-12"
2015-10-31,78334,"46914","IN","Peru","Miami","Bunker Hill",11479,87900,-0.00790067720090293,-0.0222469410456062,0.00113895216400911,0.0268325568043812,-0.0130114479959009,"2005-07","2005-Q3",100800,-0.12797619047619,"2003-10"
2015-10-31,78437,"47115","IN","Louisville/Jefferson County","Harrison","Depauw",11480,93200,0.00975081256771398,0.00756756756756757,0.124246079613993,0.00325033942053676,-0.0140811658146986,"2005-10","2005-Q4",107400,-0.132216014897579,"2004-05"
2015-10-31,89729,"72736","AR","Fayetteville","Benton","Gravette",11481,114100,0.00351802990325418,0.00795053003533569,-0.0363175675675676,0.0204821106910378,0.00777173291175837,"2014-09","2014-Q3",118600,-0.0379426644182125,"2014-05"
2015-10-31,58398,"01518","MA","Worcester","Worcester","Fiskdale",11482,279200,0.00359453630481668,0.0123277737490935,0.0587789154342055,0.00988538571301034,-0.0180259148968276,"2005-12","2005-Q4",336800,-0.171021377672209,"2004-01"
2015-10-31,61918,"10917","NY","New York","Orange","Woodbury",11483,279900,0.0039454806312769,0.00430570505920344,-0.01927119831815,-0.0204733932450486,-0.0297019086895629,"2006-08","2006-Q3",390400,-0.283043032786885,"2003-02"
2015-10-31,91064,"75758","TX","Athens","Henderson","Chandler",11484,155200,0.0130548302872063,0.0264550264550265,0.0875963559915908,0.00954573948866999,0.02179421776569,"2012-01","2012-Q1",191200,-0.188284518828452,"2011-03"
2015-10-31,62679,"12581","NY","New York","Dutchess","Stanford",11485,249100,-0.0115079365079365,-0.0200629425649095,0.0068714632174616,-0.0207965979408016,-0.0260064706147916,"2006-10","2006-Q4",327600,-0.23962148962149,"2003-12"
2015-10-31,78812,"47879","IN","Terre Haute","Sullivan","Shelburn",11486,67000,-0.0218978102189781,-0.0589887640449438,0.0151515151515152,0.0479963899280444,-0.0198803639308515,"2005-02","2005-Q1",82800,-0.190821256038647,
2015-10-31,64210,"15639","PA","Pittsburgh","Westmoreland","Hempfield Township",11487,126200,0.00557768924302789,0.0104083266613291,0.0202101859337106,0.0271125985507819,0.0238502004713852,"2014-12","2014-Q4",126400,-0.00158227848101266,"2014-12"
2015-10-31,64785,"16865","PA","State College","Centre","Ramblewood",11488,203700,0.0134328358208955,0.0329614604462475,0.00991571641051066,0.0259604154159785,0.0143784937362443,"2014-08","2014-Q3",204800,-0.00537109375,"2014-08"
2015-10-31,66283,"20197","VA","Washington","Loudoun","Waterford",11489,671700,-0.00267260579064588,-0.0104596346493813,-0.0139459776864357,0.0250293272004425,-0.0200856749432011,"2006-04","2006-Q2",832000,-0.192668269230769,"2004-04"
2015-10-31,93742,"81236","CO",,"Chaffee","Nathrop",11490,359300,-0.00470914127423823,-0.023110386079391,-0.0487159120995499,-0.00434034627807567,0.0147371268050283,"2010-06","2010-Q2",379700,-0.0537266262839083,"2009-05"
2015-10-31,60835,"07848","NJ","New York","Sussex","Lafayette",11491,294100,0.0120440467997247,0.053744177714081,0.0737495436290617,-0.0106666486765316,-0.0356470694489978,"2005-12","2005-Q4",430100,-0.316205533596838,"2003-05"
2015-10-31,60059,"05860","VT",,"Orleans","Brownington",11492,130200,-0.000767459708365311,0.0260047281323877,0.0559610705596107,0.0276530855880912,,"2014-02","2014-Q1",134700,-0.0334075723830735,"2013-12"
2015-10-31,60138,"06081","CT","Hartford","Hartford","Tariffville",11493,187800,0,-0.00212539851222104,0.00374131480491716,-0.0172778930111342,-0.0145748714900434,"2007-08","2007-Q3",230900,-0.186660892161109,"2004-03"
2015-10-31,60981,"08092","NJ","New York","Ocean","Eagleswood Township",11494,252000,-0.00434610825760569,0.00278551532033426,-0.038534910339565,-0.0259466251756273,-0.0257166543350533,"2006-08","2006-Q3",364900,-0.309399835571389,"2003-11"
2015-10-31,85111,"61725","IL","Bloomington, IL","McLean","Carlock",11495,167800,0.0244200244200244,0.0461346633416459,-0.00592417061611374,0.0233640412740936,0.0164773580665591,"2014-11","2014-Q4",169900,-0.0123602118893467,"2014-10"
2015-10-31,58243,"01072","MA","Greenfield Town, MA","Franklin","Shutesbury",11496,239100,-0.00499375780274657,-0.0127993393889348,0.0266208673250322,0.00928712436434109,-0.00178084302287107,"2005-04","2005-Q2",254000,-0.0586614173228346,"2004-09"
2015-10-31,80256,"50261","IA","Des Moines","Dallas","Van Meter",11497,220900,-0.00270880361173815,0.0250580046403712,0.0754625121713729,0.0322309396007991,,"2014-04","2014-Q2",224000,-0.0138392857142857,"2014-03"
